Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
120	-12.033529	10.680025	-2.4527588	-77.49695	-13.498303	10.144548	-4.904541	-28.633179	48.192772	60.4	479999	-4.600219	6.094533	7.119228	-73.47203	4.517128	0.03148333	50823.621393442154
121	-15.00509	11.176267	-1.9881592	-52.348877	-14.0616455	6.610859	-6.687256	-25.475464	60.515152	51.8	483999	-4.6054354	6.1790147	6.6542	-79.012276	4.5268674	0.029879617	51328.11249375343
122	-13.107258	8.233483	-2.5725098	-36.549927	-8.860962	1.9512271	-6.220825	-11.305908	48.853657	36.2	487999	-4.747063	6.4009886	5.796962	-90.86049	4.671228	0.03197176	51835.95058941841
123	-11.813575	8.853598	-2.2719727	-45.24048	-7.390991	4.645466	-2.0076904	-13.117432	44.0	31.8	491999	-4.8170767	6.6050878	4.912855	-101.30262	4.7397704	0.032895863	52317.57704639435
124	-11.873477	8.714116	-2.189331	-31.602173	-10.546277	5.5659823	-5.229492	-20.991516	42.83871	39.4	495999	-4.767384	6.618519	3.7376578	-102.30295	4.6831603	0.03184991	52795.309297561646
125	-12.637227	9.062631	-2.2277222	-41.910767	-8.508313	8.525039	-3.1586914	-25.385681	45.747128	34.2	499999	-4.7080846	6.514886	2.8834615	-95.226074	4.6270204	0.030846545	53314.11906123161
126	-11.11755	7.856872	-1.7877197	-30.274475	-17.426147	7.3405647	-8.494019	-27.117554	41.484535	54.4	503999	-4.7179356	6.487449	1.9348464	-86.41866	4.6399927	0.030818962	53892.54908466339
127	-10.341435	7.9128747	-2.3266602	-30.881897	-6.8795533	4.1849656	-2.8737183	-12.174194	38.872547	28.6	507999	-4.6836886	6.4652777	2.0836432	-83.473694	4.6009936	0.032229226	54487.03714609146
128	-11.556896	9.3312645	-1.8563232	-34.254517	-12.138758	8.593708	-4.2365723	-27.885803	42.210526	45.0	511999	-4.6405635	6.332095	4.846595	-83.73117	4.561123	0.033323083	55079.78754925728
129	-10.985343	8.5243	-1.7160645	-32.237305	-8.516968	3.6730666	-3.0489502	-14.555054	40.23	32.6	515999	-4.670338	6.228933	8.877651	-79.266365	4.5937023	0.033315193	55670.29921293259
130	-12.212643	8.721558	-2.37677	-31.522644	-10.02561	9.787115	-3.5230713	-29.385376	44.49438	35.6	519999	-4.6780066	6.14473	17.383522	-68.586	4.5973163	0.03318538	56268.35928463936
131	-11.310487	8.561276	-1.8049316	-33.179993	-15.070557	6.411347	-4.5030518	-23.604858	41.010204	51.4	523999	-4.6035576	5.9800897	21.646702	-60.039387	4.523761	0.032491688	56771.66909098625
132	-11.183594	7.720681	-2.1519775	-29.537964	-6.27489	4.4258103	-2.7337646	-14.779419	41.515465	27.6	527999	-4.658578	6.178542	23.432652	-61.40876	4.5845633	0.03268149	57252.51352477074
133	-12.136793	8.906939	-1.8118896	-32.473022	-12.283521	4.8224072	-4.3494873	-19.491272	44.066666	43.4	531999	-4.6588492	6.3208385	20.152382	-76.71899	4.5790634	0.035080295	57735.77642917633
134	-11.005347	7.413703	-2.1882324	-28.670898	-11.090381	5.0087824	-4.192993	-19.032959	41.62069	45.0	535999	-4.6525707	6.2822638	18.366032	-63.41305	4.5776453	0.034351625	58216.65611243248
135	-13.775112	14.778908	-2.352539	-91.64685	-14.814771	5.947873	-4.133545	-21.548584	56.307693	65.6	539999	-4.6681366	6.3550625	16.49424	-67.33926	4.589223	0.035591297	58700.80178761482
136	-11.558027	8.120954	-2.0461426	-32.97827	-10.71123	9.362559	-3.5078125	-28.403442	44.21978	42.0	543999	-4.6268682	6.3188415	14.496817	-69.13746	4.545542	0.034136277	59183.15321969986
137	-11.787794	8.3009	-2.4959717	-37.16394	-13.539673	5.7192445	-4.553406	-21.903198	45.908047	47.4	547999	-4.608768	6.3325944	14.72344	-74.04664	4.5335956	0.0328244	59668.09785914421
138	-12.124352	8.753941	-1.9891357	-30.973145	-7.6108155	6.188474	-3.5924072	-19.902954	46.15116	34.0	551999	-4.6009965	6.3531585	16.944721	-73.36937	4.525102	0.0322867	60151.43976688385
139	-11.046571	7.6826854	-2.3776245	-31.337158	-10.955383	7.1132607	-2.557495	-19.221802	42.020832	42.4	555999	-4.559353	6.2759953	22.829832	-67.736305	4.481183	0.031934246	60636.54433441162
140	-13.507363	9.293718	-2.5186768	-40.515198	-13.484424	8.068193	-3.4406128	-24.193481	49.012344	46.8	559999	-4.553587	6.19736	24.676567	-67.42433	4.4750056	0.031509407	61122.00305008888
141	-13.815279	15.272713	-2.3014526	-122.40625	-36.559082	37.914356	-4.5629272	-109.90161	51.756756	157.0	563999	-4.4616003	6.1563272	23.10011	-73.10799	4.381706	0.032357384	61606.72154068947
142	-17.866276	24.417824	-2.5524902	-124.122314	-27.232006	28.105024	-8.410522	-82.13904	74.98214	144.0	567999	-4.3609858	6.103854	23.393482	-72.47222	4.2799964	0.031052986	62093.54520702362
143	-12.488667	8.783285	-1.7962646	-31.806152	-11.168396	7.391955	-1.8112793	-22.517273	46.705883	44.4	571999	-4.3826966	6.067482	15.924553	-78.234184	4.3073044	0.032504767	62577.607629776
144	-11.9021	7.796515	-2.9608154	-31.363892	-13.775293	7.9527745	-5.353821	-25.523071	45.325844	49.2	575999	-4.4452066	5.9720454	11.575216	-81.11054	4.3684616	0.034192346	63063.56328654289
145	-13.26816	9.157449	-2.2214355	-45.50757	-15.169751	11.367946	-5.505188	-37.038696	49.308643	58.8	579999	-4.5149784	6.07333	7.6282463	-90.38064	4.4403195	0.03655254	63547.899203300476
146	-12.03824	9.232132	-2.4387207	-39.868103	-14.35763	8.120581	-2.7931519	-23.437317	47.083332	49.4	583999	-4.5868063	6.2512226	1.4605412	-88.346924	4.5207124	0.037083853	64033.64369010925
147	-12.590182	9.131284	-1.920166	-47.590637	-13.135925	8.6696615	-3.9691162	-23.723389	46.45977	54.6	587999	-4.6889	6.4307427	3.2437778	-103.13096	4.6159644	0.038804952	64517.10340332985
148	-11.020366	7.904275	-2.1056519	-30.791077	-14.420825	6.583016	-6.863159	-23.79541	42.784946	51.8	591999	-4.6931243	6.537612	1.571195	-91.06366	4.618458	0.036680296	65003.01454138756
149	-14.09542	14.558564	-1.8405762	-89.85614	-11.235937	8.864888	-3.578125	-28.304932	55.791668	40.8	595999	-4.665355	6.5969405	2.2683976	-89.04167	4.592071	0.036106817	65487.09254193306
150	-12.528726	8.559463	-2.0041504	-31.313965	-14.902929	7.558616	-5.036804	-23.945557	45.659092	50.8	599999	-4.6092176	6.4867153	1.6936566	-86.7322	4.5287895	0.03473332	65973.74041485786
