Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
379	-31.88874	0.009707852	-31.84011	-31.908508	54.0	-12.521825	7.7755117	1.0673697	-25.38908	1520000	-0.11495725	0.00012068706	0.0	0.0010425481	0.8834951	1.07288365e-08	3328.527571439743
380	-31.898048	0.06242865	-31.868877	-32.426945	54.01351	-12.555379	7.7657194	1.4778585	-25.416649	1524000	-0.064199485	0.0038205977	0.0	-0.0012379084	0.8833101	1.3113022e-08	3337.2646527290344
381	-31.910776	0.10348048	-31.865211	-32.422665	54.04054	-12.510298	7.7771726	1.5113585	-25.394783	1528000	-0.037656378	0.007257578	0.0	-0.00019220077	0.8831119	1.3589859e-08	3345.9910650253296
382	-31.888971	0.009073487	-31.857656	-31.911287	54.0	-12.53915	7.770658	1.0215832	-25.400211	1532000	-0.043364525	0.0005432091	0.0	-0.00039672572	0.8829232	1.01923945e-08	3354.752945423126
383	-31.903545	0.085554086	-31.866455	-32.425232	54.027027	-12.509411	7.7770114	1.5080086	-25.388445	1536000	-0.07100426	0.0047551347	0.0	-0.00035376195	0.8827412	1.2040139e-08	3363.4810876846313
384	-31.91069	0.10308389	-31.876379	-32.41501	54.04054	-12.516651	7.774856	1.4754295	-25.396252	1540000	-0.021438995	0.0065785917	0.0	-0.00022408599	0.8825579	-1.4901161e-08	3372.2980608940125
385	-31.909243	0.103475295	-31.849213	-32.41292	54.04054	-12.517797	7.7756433	1.540098	-25.40145	1544000	-0.020524267	0.007549546	0.0	-0.00046353694	0.8823864	5.00679e-09	3381.1578583717346
386	-31.903627	0.0854834	-31.872747	-32.415504	54.027027	-12.503366	7.7784076	1.5103993	-25.381256	1548000	-0.0374539	0.005051256	0.0	-0.00035129348	0.88221633	-8.165836e-09	3389.872943162918
387	-31.90167	0.085542805	-31.852488	-32.41634	54.027027	-12.519938	7.7739363	1.4860598	-25.395514	1552000	-0.07196889	0.004781633	0.0	-1.349207e-05	0.882058	-1.2040139e-08	3398.5905301570892
388	-31.90423	0.08466795	-31.87305	-32.410755	54.027027	-12.523227	7.7734995	1.5034562	-25.397043	1556000	-0.020058913	0.004733985	0.0	-0.00010886416	0.8818859	-1.847744e-08	3407.397171020508
389	-31.916327	0.11831743	-31.838509	-32.41706	54.054054	-12.503273	7.7783575	1.5137132	-25.39399	1560000	-0.019500429	0.02826653	0.0	-2.4270266e-05	0.88172257	1.1265278e-08	3416.1408882141113
390	-31.909615	0.104523696	-31.862928	-32.42336	54.04054	-12.515187	7.770775	1.4457648	-25.391525	1564000	-0.02324628	0.007278991	0.0	-0.00020610169	0.8815655	-1.2516975e-09	3424.972542285919
391	-31.903126	0.085557416	-31.844698	-32.4351	54.027027	-12.5121975	7.777418	1.4575365	-25.389782	1568000	-0.023989331	0.0040744683	0.0	-0.00013585947	0.8814221	6.3180923e-09	3433.7331409454346
392	-31.89628	0.060629483	-31.860203	-32.409096	54.01351	-12.523619	7.775564	1.4856929	-25.39575	1572000	-0.03655769	0.0025019404	0.0	-3.0116644e-05	0.88128567	-7.927418e-09	3442.537258863449
393	-31.896236	0.061540335	-31.873285	-32.41808	54.01351	-12.522178	7.773679	1.4750881	-25.391382	1576000	-0.04327827	0.0024632583	0.0	0.00020195963	0.8811452	-5.066395e-09	3451.2666888237
394	-31.895039	0.06070725	-31.860853	-32.409443	54.01351	-12.535894	7.769456	1.3950984	-25.403183	1580000	0.0330935	0.0024514238	0.0	0.00031868555	0.8810052	-2.2172928e-08	3460.010729789734
395	-31.90499	0.08973872	-31.860882	-32.447098	54.027027	-12.535275	7.7698636	1.3757597	-25.406652	1584000	-0.04588162	0.0039463844	0.0	-0.0004915523	0.880885	1.6629697e-08	3468.8020293712616
396	-31.887234	0.007996717	-31.85513	-31.902885	54.0	-12.532812	7.7745657	1.0319892	-25.397787	1588000	-0.056644004	0.00034675415	0.0	-0.00018479067	0.8807639	-7.748604e-10	3477.6178035736084
397	-31.887953	0.009244031	-31.85501	-31.916836	54.0	-12.521356	7.7737966	1.0455933	-25.387266	1592000	-0.060803596	0.0002191416	0.0	-6.4302003e-06	0.88063097	-1.6987324e-08	3486.390191078186
398	-31.889729	0.00931515	-31.865591	-31.91769	54.0	-12.519578	7.774567	1.0572664	-25.387358	1596000	-0.10352892	0.00010606585	0.0	-6.2141844e-06	0.88049406	1.4901161e-09	3495.200271844864
399	-31.887945	0.009031511	-31.850914	-31.905375	54.0	-12.522533	7.775023	1.0402608	-25.388247	1600000	-0.07901669	0.00015823083	0.0	-6.686125e-06	0.8803354	-2.259016e-08	3503.939583301544
400	-31.894604	0.060856957	-31.836605	-32.40679	54.01351	-12.5174885	7.7750955	1.4115953	-25.390268	1604000	-0.059811275	0.0023731007	0.0	-0.0001549169	0.88016754	8.940697e-09	3512.7029504776
401	-31.888536	0.009764919	-31.842194	-31.91091	54.0	-12.525008	7.7733417	1.0270054	-25.39022	1608000	-0.03538234	0.00016620645	0.0	-7.4528914e-05	0.8799975	-2.026558e-09	3521.459885120392
402	-31.895884	0.06327206	-31.845018	-32.42986	54.01351	-12.517446	7.7737546	1.3840069	-25.38768	1612000	-0.07736605	0.0022788707	0.0	-6.624474e-05	0.87983066	-2.1874905e-08	3530.261840581894
403	-31.888128	0.008870081	-31.850264	-31.903313	54.0	-12.524675	7.7748756	1.0478301	-25.393541	1616000	-0.026604263	0.00014642507	0.0	0.0003711794	0.8796504	-1.0609627e-08	3539.0168011188507
404	-31.897118	0.06169122	-31.868149	-32.419804	54.01351	-12.501969	7.7775846	1.4390054	-25.374613	1620000	-0.032542598	0.0021814615	0.0	0.00022842037	0.87948656	1.7106533e-08	3547.8331558704376
405	-31.896986	0.060527183	-31.875227	-32.40969	54.01351	-12.541405	7.771038	1.3448697	-25.40874	1624000	-0.021186644	0.0025392142	0.0	-0.0004932282	0.87931967	1.2516975e-09	3556.721295595169
406	-31.889572	0.008608011	-31.852402	-31.907232	54.0	-12.526361	7.7736244	1.0131087	-25.392733	1628000	-0.06275681	0.0001440442	0.0	-4.8821857e-05	0.8791629	-1.192093e-10	3565.457701921463
407	-31.904211	0.087678336	-31.870068	-32.45104	54.027027	-12.509633	7.7762175	1.4218072	-25.388033	1632000	-0.07105418	0.004135248	0.0	-0.00014413567	0.8789996	-5.960465e-11	3574.2139279842377
408	-31.911224	0.10616371	-31.872995	-32.447132	54.04054	-12.515049	7.776128	1.5054387	-25.39792	1636000	-0.032744534	0.006321542	0.0	-5.347561e-05	0.87883043	-1.6272068e-08	3582.946797847748
409	-31.886026	0.010523167	-31.848143	-31.907898	54.0	-12.538333	7.7708864	1.0054176	-25.404316	1640000	-0.0076010935	0.00046624758	0.0	-0.00037997347	0.87866545	-4.708767e-09	3591.6952357292175
410	-31.885435	0.010750343	-31.84725	-31.908184	54.0	-12.520485	7.7737536	1.0658917	-25.386398	1644000	-0.0571191	0.000105427	0.0	-7.1224495e-06	0.8785233	2.6226044e-09	3600.476883172989
411	-31.889816	0.008238485	-31.868006	-31.908354	54.0	-12.522933	7.773304	1.0437009	-25.385548	1648000	-0.07078121	0.00015445436	0.0	-9.119496e-06	0.87836635	1.4662743e-08	3609.2096548080444
412	-31.888102	0.009221866	-31.858591	-31.911283	54.0	-12.520346	7.7752485	1.0493135	-25.388083	1652000	-0.121995136	9.45491e-05	0.0	-3.0451338e-07	0.8782048	6.496906e-09	3617.9607179164886
413	-31.887148	0.008073135	-31.858854	-31.912497	54.0	-12.51737	7.7757254	1.043426	-25.384806	1656000	-0.032190204	0.00010295808	0.0	-1.6165002e-05	0.87802064	1.001358e-08	3626.7615814208984
414	-31.887411	0.007687205	-31.864733	-31.906523	54.0	-12.522053	7.7737255	1.088387	-25.386602	1660000	-0.10132245	0.00013937507	0.0	-2.2783293e-05	0.8778437	-1.0609627e-08	3635.489486694336
415	-31.888016	0.007949752	-31.866228	-31.91104	54.0	-12.52306	7.773526	1.071239	-25.386713	1664000	-0.12998073	0.00025240242	0.0	-1.3362631e-05	0.8776502	-1.6868114e-08	3644.230103969574
416	-31.888021	0.007197232	-31.869076	-31.906853	54.0	-12.521555	7.774678	1.0520442	-25.388887	1668000	-0.03248544	0.00016901839	0.0	-6.230388e-06	0.8774465	-2.783537e-08	3653.0183782577515
417	-31.895868	0.061275933	-31.857235	-32.414562	54.01351	-12.511075	7.776172	1.4894812	-25.38416	1672000	-0.0412431	0.0025490103	0.0	-0.0002204813	0.8772451	7.987023e-09	3661.76376247406
418	-31.90947	0.10520974	-31.856022	-32.4288	54.04054	-12.506586	7.7777104	1.5059307	-25.390501	1676000	-0.03769625	0.0065891333	0.0	-0.00022380007	0.87705404	-7.450581e-09	3670.5268301963806
419	-31.888128	0.008193704	-31.870447	-31.907862	54.0	-12.5381975	7.7703385	1.0245341	-25.400162	1680000	-0.04138717	0.00046334093	0.0	-0.00035656634	0.87687045	-2.026558e-09	3679.2922537326813
420	-31.888445	0.009858393	-31.858265	-31.90575	54.0	-12.520916	7.7744503	1.0442705	-25.387678	1684000	-0.07932092	0.000119899974	0.0	-5.0152084e-06	0.8766916	-3.8743018e-09	3688.0645220279694
421	-31.903631	0.0867611	-31.87359	-32.4252	54.027027	-12.508412	7.7771063	1.507277	-25.387278	1688000	-0.061385058	0.0050199525	0.0	-0.0003794944	0.87650716	-1.424551e-08	3696.9439442157745
422	-31.88863	0.010179674	-31.84724	-31.908768	54.0	-12.530494	7.7736845	1.0489322	-25.39608	1692000	-0.0020280266	0.0003616413	0.0	-0.00021154665	0.87632227	-5.722046e-09	3705.9514186382294
423	-31.886303	0.0089143915	-31.855104	-31.908556	54.0	-12.520496	7.7748756	1.0436083	-25.386808	1696000	-0.060862314	0.00013505158	0.0	0.0003670317	0.8761537	-1.0609627e-08	3714.7305722236633
424	-31.894659	0.061120648	-31.859322	-32.412056	54.01351	-12.514287	7.775115	1.4855266	-25.385336	1700000	-0.015870405	0.0024594225	0.0	-9.312946e-05	0.8759811	-3.7550927e-09	3723.4563529491425
425	-31.925571	0.13360648	-31.852173	-32.435616	54.068493	-12.502152	7.775317	1.487654	-25.390274	1704000	-0.09145399	0.010648624	0.0	-0.0006478727	0.8758216	-9.179115e-09	3732.212681531906
426	-31.886139	0.009486585	-31.842363	-31.902601	54.0	-12.5502405	7.770306	1.0346849	-25.411913	1708000	-0.006950699	0.0011619898	0.0	-0.00102093	0.87564915	-7.867813e-09	3740.9420087337494
427	-31.895037	0.061573867	-31.865253	-32.417534	54.01351	-12.514535	7.7748647	1.5234027	-25.386497	1712000	-0.04830271	0.0024964826	0.0	-9.603286e-05	0.87548715	-2.9027461e-08	3749.7270526885986
428	-31.903225	0.08525406	-31.850811	-32.418903	54.027027	-12.5154085	7.774455	1.5142076	-25.390816	1716000	-0.0770227	0.004727949	0.0	-7.217005e-05	0.87532127	1.5616417e-08	3758.6864199638367
429	-31.90889	0.10481684	-31.844345	-32.42716	54.04054	-12.508713	7.779442	1.4890057	-25.395708	1720000	-0.032347213	0.0070780977	0.0	-0.00041063363	0.8751523	9.775162e-09	3767.418004989624
430	-31.888956	0.00744414	-31.867474	-31.908852	54.0	-12.537462	7.771147	1.0127057	-25.398418	1724000	-0.07314074	0.00044790952	0.0	-0.00032434257	0.8749875	1.1980534e-08	3776.153520345688
431	-31.901897	0.08538975	-31.864769	-32.41829	54.027027	-12.507308	7.7767506	1.5385509	-25.387106	1728000	-0.0366948	0.0049618473	0.0	-0.00019407459	0.8748167	1.6629697e-08	3784.950978040695
432	-31.90855	0.1049344	-31.853258	-32.423927	54.04054	-12.51419	7.773323	1.5093093	-25.39472	1732000	-0.02548004	0.0067282366	0.0	-0.0001376667	0.8746489	-2.384186e-10	3793.682098388672
433	-31.887695	0.0095799975	-31.850826	-31.90858	54.0	-12.534195	7.773233	1.0455147	-25.39858	1736000	-0.023312226	0.00032874427	0.0	-0.00021764214	0.87448454	-7.987023e-09	3802.4215500354767
434	-31.894396	0.062423285	-31.866766	-32.424072	54.01351	-12.515129	7.775599	1.3835528	-25.388271	1740000	-0.0043436843	0.0019940697	0.0	-0.00015545543	0.87432754	-1.2516975e-09	3811.517742395401
435	-31.90149	0.088307016	-31.8517	-32.432117	54.027027	-12.513853	7.7740073	1.3482969	-25.390993	1744000	-0.07303035	0.004268449	0.0	-0.0002460517	0.8741925	-8.881092e-09	3820.3310735225677
436	-31.893438	0.06404937	-31.846031	-32.43343	54.01351	-12.524571	7.773809	1.4757019	-25.395447	1748000	-0.03269237	0.0026299097	0.0	-0.00013343757	0.87404346	1.5318394e-08	3829.1269612312317
437	-31.887627	0.00815219	-31.864233	-31.906582	54.0	-12.525555	7.7736526	1.0407826	-25.389444	1752000	-0.037420858	0.0001463625	0.0	-4.3118554e-05	0.8739038	5.543232e-09	3837.825531244278
438	-31.886774	0.007635089	-31.864916	-31.906063	54.0	-12.519171	7.7749634	1.0843095	-25.38523	1756000	-0.0697678	0.00014831957	0.0	-3.5140838e-06	0.87377083	-1.3828277e-08	3846.8048856258392
439	-31.888369	0.0065261116	-31.876242	-31.902912	54.0	-12.520655	7.774309	1.0729296	-25.386963	1760000	-0.08644666	7.623888e-05	0.0	0.0007262554	0.8736232	5.3048135e-09	3855.5822179317474
440	-31.893524	0.061303336	-31.847776	-32.411556	54.01351	-12.499027	7.778108	1.5347078	-25.37439	1764000	-0.04342687	0.0030986338	0.0	-0.0006481318	0.87346077	1.2814999e-08	3864.287035703659
441	-31.893084	0.062510654	-31.845127	-32.42268	54.01351	-12.521827	7.7742977	1.4086124	-25.391449	1768000	-0.08654623	0.002530415	0.0	-0.00029249582	0.8733002	-1.0728836e-09	3873.0782148838043
442	-31.90101	0.0865616	-31.8508	-32.42957	54.027027	-12.516417	7.7739553	1.5091232	-25.389063	1772000	-0.016820222	0.0039065825	0.0	-0.00017457362	0.8731304	-1.001358e-08	3882.067789554596
443	-31.893513	0.061830964	-31.866379	-32.41688	54.01351	-12.517491	7.7757916	1.43375	-25.390427	1776000	-0.043341722	0.0025049248	0.0	-6.6425884e-05	0.87296873	-2.1755696e-08	3890.8347461223602
444	-31.893595	0.06064132	-31.868217	-32.40764	54.01351	-12.519188	7.774376	1.5178992	-25.389568	1780000	-0.068440326	0.002574146	0.0	-8.438341e-05	0.8728133	-5.662441e-09	3899.5677506923676
445	-31.893555	0.062419295	-31.871122	-32.422512	54.01351	-12.528481	7.7711987	1.497782	-25.39534	1784000	-0.028563492	0.0026413316	0.0	-0.00014013983	0.87264585	3.5762786e-09	3908.2948920726776
446	-31.88528	0.0076727765	-31.855572	-31.902472	54.0	-12.526676	7.7738624	1.0430341	-25.390635	1788000	-0.073684424	0.0001923636	0.0	-7.282119e-05	0.87248635	6.556511e-09	3917.015080690384
447	-31.884739	0.007192038	-31.860617	-31.90129	54.0	-12.51901	7.7742615	1.0659348	-25.385382	1792000	-0.08243614	0.000105522355	0.0	-4.2861357e-06	0.87231964	-1.1861324e-08	3925.7449448108673
448	-31.892265	0.060971066	-31.854197	-32.406933	54.01351	-12.519129	7.7730813	1.4431796	-25.387993	1796000	-0.06410634	0.0023515183	0.0	0.0022630086	0.8721432	-3.4570693e-09	3934.508814573288
449	-31.892548	0.06192179	-31.851908	-32.415077	54.01351	-12.468248	7.7826524	1.5706575	-25.348213	1800000	-0.052106734	0.005212568	0.0	-0.0027740868	0.87196136	1.20997425e-08	3943.2547199726105
450	-31.890982	0.061551567	-31.820536	-32.405605	54.01351	-12.5191145	7.7739477	1.5013511	-25.389065	1804000	-0.016140323	0.002451017	0.0	0.00029785256	0.8717789	-5.722046e-09	3952.0646262168884
451	-31.89302	0.06170562	-31.865229	-32.414845	54.01351	-12.526047	7.772179	1.475693	-25.391973	1808000	-0.057271734	0.0024810408	0.0	-9.451131e-05	0.8716047	-1.6510487e-08	3960.845098733902
452	-31.8857	0.0075730975	-31.869972	-31.90388	54.0	-12.523883	7.772187	1.0157664	-25.388952	1812000	-0.024853121	0.0002324065	0.0	-3.9560648e-05	0.8714308	-1.5497207e-08	3969.580153942108
453	-31.885815	0.008201035	-31.853266	-31.904774	54.0	-12.5265	7.7734423	1.035232	-25.391968	1816000	-0.024444245	0.00013924295	0.0	-5.0240895e-05	0.8712695	-2.0980835e-08	3978.320714712143
454	-31.899342	0.08527065	-31.846518	-32.412617	54.027027	-12.509132	7.7749357	1.5121747	-25.386778	1820000	-0.017234288	0.0047907233	0.0	-0.00015613297	0.8711216	2.9802322e-10	3987.045828819275
455	-31.886036	0.0073704002	-31.870422	-31.90069	54.0	-12.533448	7.771916	1.0141587	-25.39312	1824000	-0.084625036	0.00028152723	0.0	-0.00021835775	0.87097615	4.708767e-09	3995.7951321601868
456	-31.893911	0.06063046	-31.857466	-32.40844	54.01351	-12.512744	7.775242	1.5177217	-25.384703	1828000	-0.01402519	0.0025089644	0.0	-0.00013493164	0.8708167	-1.7285346e-08	4004.575243473053
457	-31.88571	0.007318409	-31.866932	-31.900923	54.0	-12.525517	7.7724576	1.0584241	-25.390198	1832000	-0.031000854	0.00017180125	0.0	-9.412029e-05	0.87067515	-1.591444e-08	4013.2896766662598
458	-31.895287	0.060548197	-31.870468	-32.40892	54.01351	-12.513759	7.7746124	1.5020827	-25.383387	1836000	-0.033848174	0.0024571388	0.0	-8.120923e-05	0.8705335	1.4185906e-08	4022.085093021393
459	-31.89462	0.05977998	-31.862736	-32.400555	54.01351	-12.519737	7.7751207	1.4978052	-25.390955	1840000	-0.017709909	0.00235412	0.0	-1.112232e-05	0.8703932	4.9471853e-09	4030.8999009132385
460	-31.887175	0.007992921	-31.869513	-31.906256	54.0	-12.524216	7.773579	1.0435324	-25.38876	1844000	-0.07766437	9.5122065e-05	0.0	-2.7037939e-05	0.87026155	-3.5762786e-09	4039.6561331748962
461	-31.887737	0.009032443	-31.847847	-31.902122	54.0	-12.522971	7.7736416	1.0331765	-25.387648	1848000	-0.058780205	6.577071e-05	0.0	-6.8245536e-06	0.8701201	3.516674e-09	4048.469131708145
462	-31.90145	0.08807245	-31.861057	-32.43165	54.027027	-12.509029	7.7758226	1.5012323	-25.386591	1852000	-0.052232888	0.004031225	0.0	-0.00013179402	0.8699779	-1.0848045e-08	4057.2157735824585
463	-31.886263	0.008245117	-31.854258	-31.903358	54.0	-12.52845	7.77327	1.0396645	-25.394081	1856000	-0.07475103	0.00015178487	0.0	-7.275112e-05	0.86982876	-1.1146069e-08	4065.9812247753143
464	-31.887424	0.0069848644	-31.875034	-31.903103	54.0	-12.520748	7.774331	1.031993	-25.385374	1860000	-0.07544789	6.469341e-05	0.0	-1.7527636e-06	0.8696731	9.23872e-09	4074.802143573761
465	-31.887207	0.00761205	-31.86063	-31.907139	54.0	-12.519485	7.7744746	1.050317	-25.38653	1864000	-0.08018396	7.542502e-05	0.0	4.703019e-05	0.8695106	-1.0073185e-08	4083.628048181534
466	-31.886333	0.0076955976	-31.87066	-31.906439	54.0	-12.5137	7.7756085	1.0280651	-25.380959	1868000	-0.03157024	9.792833e-05	0.0	-2.2020678e-05	0.86933887	-2.270937e-08	4092.382261991501
467	-31.88618	0.0083337845	-31.858288	-31.903736	54.0	-12.516685	7.774277	1.0730815	-25.382051	1872000	-0.04993641	0.00019018764	0.0	-1.6455495e-05	0.86916864	5.4836273e-09	4101.175746679306
468	-31.89341	0.061430372	-31.850601	-32.413273	54.01351	-12.511369	7.7764077	1.5064697	-25.382776	1876000	-0.036568094	0.0025354105	0.0	-0.000111660454	0.8690052	9.596348e-09	4109.923310756683
469	-31.88586	0.009244802	-31.847359	-31.902842	54.0	-12.527454	7.7724943	1.0411631	-25.390512	1880000	-0.09427954	0.00013657392	0.0	-6.6729124e-05	0.86884576	-1.8239021e-08	4118.659657239914
470	-31.91679	0.1197881	-31.869043	-32.42347	54.054054	-12.49622	7.7765923	1.5055861	-25.386663	1884000	-0.013372145	0.028199226	0.0	-0.00020723417	0.8686764	-9.953975e-09	4127.457020521164
471	-31.89925	0.08700383	-31.857603	-32.421482	54.027027	-12.51368	7.774208	1.4710481	-25.392212	1888000	-0.07537887	0.00489119	0.0	-0.00028078817	0.86851174	3.2782554e-09	4136.224590301514
472	-31.906141	0.103564784	-31.847773	-32.412712	54.04054	-12.51224	7.7746983	1.4729205	-25.391403	1892000	-0.029947205	0.0069754454	0.0	-0.00026472658	0.86834675	4.6491624e-09	4144.982705354691
473	-31.893898	0.06189002	-31.852571	-32.41832	54.01351	-12.528987	7.7718368	1.4446479	-25.397446	1896000	-0.020678898	0.0025073555	0.0	-0.00011249585	0.86818683	8.225441e-09	4153.777292251587
474	-31.884983	0.007814622	-31.864641	-31.9057	54.0	-12.527798	7.772146	1.032188	-25.38998	1900000	-0.06161856	0.0001532088	0.0	-7.696513e-05	0.8680336	-1.6689301e-09	4162.510859966278
475	-31.887812	0.007173116	-31.871775	-31.904217	54.0	-12.519379	7.7747345	1.0385344	-25.384357	1904000	-0.07004853	7.86779e-05	0.0	0.0002155196	0.8678773	-1.3113022e-09	4171.24981379509
476	-31.90483	0.10351138	-31.836609	-32.407486	54.04054	-12.490395	7.778282	1.5110786	-25.377136	1908000	-0.0049595973	0.007662757	0.0	-0.000792908	0.8677226	1.1324882e-09	4180.042863607407
477	-31.885784	0.008516523	-31.864525	-31.907158	54.0	-12.539367	7.7700777	1.0122288	-25.396791	1912000	-0.087368645	0.00047315736	0.0	-0.0003986253	0.8675775	2.6464463e-08	4188.8044328689575
478	-31.901299	0.08552007	-31.861496	-32.415474	54.027027	-12.50839	7.776088	1.4930363	-25.385473	1916000	-0.06631163	0.004971198	0.0	-0.00020234473	0.8674217	-1.1980534e-08	4197.551475524902
479	-31.885834	0.0064617037	-31.869404	-31.90253	54.0	-12.532445	7.7728896	1.0805727	-25.394787	1920000	-0.036831878	0.0002558313	0.0	-0.00018989225	0.8672635	1.1980534e-08	4206.392374992371
480	-31.882341	0.012542105	-31.839159	-31.909483	54.0	-12.517414	7.7737646	1.0418181	-25.38464	1924000	-0.039732847	9.1251204e-05	0.0	-7.260707e-06	0.8671158	1.7940998e-08	4215.181221961975
481	-31.900028	0.08662548	-31.853207	-32.419212	54.027027	-12.507259	7.775071	1.4973644	-25.382244	1928000	-0.040404648	0.004856944	0.0	-0.0006503882	0.86697114	1.579523e-08	4223.907374382019
482	-31.892654	0.06305297	-31.860508	-32.425903	54.01351	-12.525441	7.7709107	1.4125216	-25.391905	1932000	0.0004563198	0.0025694994	0.0	-0.00023241714	0.8668217	-1.4364719e-08	4232.864092588425
483	-31.893423	0.05991616	-31.844938	-32.39886	54.01351	-12.518443	7.774353	1.4935861	-25.388891	1936000	-0.02673959	0.0024701564	0.0	-0.000110987574	0.86669165	-1.3113022e-09	4241.640220880508
484	-31.881931	0.009084137	-31.845755	-31.902895	54.0	-12.523644	7.772877	1.0276912	-25.38959	1940000	-0.04664474	0.00013230124	0.0	-3.813317e-05	0.86656153	-9.179115e-09	4250.513220071793
485	-31.885212	0.008470014	-31.85597	-31.900053	54.0	-12.519165	7.7728267	1.0396154	-25.381702	1944000	-0.05493615	8.048656e-05	0.0	-4.366535e-06	0.86643195	-1.6331672e-08	4259.331333398819
486	-31.885036	0.008640187	-31.864298	-31.907478	54.0	-12.517311	7.774023	1.0277973	-25.38166	1948000	-0.106761046	6.636965e-05	0.0	-7.176659e-06	0.8663028	2.1517277e-08	4268.041222572327
